,hash_weights
thornton,7.012491914300058
puc,7.012491914300058
publicist,7.012491914300058
tmarcotte,7.012491914300058
tm,7.012491914300058
titles,7.012491914300058
pru,7.012491914300058
titire,7.012491914300058
tired,7.012491914300058
tips,7.012491914300058
pruner,7.012491914300058
prunty,7.012491914300058
tippery,7.012491914300058
tin,7.012491914300058
timestamp,7.012491914300058
prusec,7.012491914300058
timely,7.012491914300058
psinet,7.012491914300058
timeinc,7.012491914300058
psychology,7.012491914300058
timberland,7.012491914300058
pte,7.012491914300058
pted,7.012491914300058
pti,7.012491914300058
ptp,7.012491914300058
timber,7.012491914300058
tilney,7.012491914300058
pub,7.012491914300058
tijerina,7.012491914300058
tightrope,7.012491914300058
tighter,7.012491914300058
tightening,7.012491914300058
publicity,7.012491914300058
provinces,7.012491914300058
pursuing,7.012491914300058
purta,7.012491914300058
quezada,7.012491914300058
quicker,7.012491914300058
quieter,7.012491914300058
tharpe,7.012491914300058
thansk,7.012491914300058
quigley050401,7.012491914300058
quinn,7.012491914300058
quirks,7.012491914300058
textron,7.012491914300058
texans,7.012491914300058
texan,7.012491914300058
texaco,7.012491914300058
quoted,7.012491914300058
tewari,7.012491914300058
tests,7.012491914300058
quoting,7.012491914300058
r23154,7.012491914300058
testimony,7.012491914300058
rabi,7.012491914300058
tested,7.012491914300058
race,7.012491914300058
terry,7.012491914300058
terrific,7.012491914300058
radio,7.012491914300058
radous,7.012491914300058
terrie,7.012491914300058
raging,7.012491914300058
terri,7.012491914300058
terrell,7.012491914300058
questionnaire,7.012491914300058
purswell,7.012491914300058
thedistribution,7.012491914300058
thehartford,7.012491914300058
purvi,7.012491914300058
thompkins,7.012491914300058
tholen,7.012491914300058
thnks,7.012491914300058
pushes,7.012491914300058
thirty,7.012491914300058
secondary,7.012491914300058
thirsty,7.012491914300058
thirds,7.012491914300058
pyramid,7.012491914300058
pzadoro,7.012491914300058
thin,7.012491914300058
q4,7.012491914300058
theyll,7.012491914300058
theta,7.012491914300058
qaidam,7.012491914300058
qenld,7.012491914300058
qeued,7.012491914300058
qf9221,7.012491914300058
thermostat,7.012491914300058
thermoelectric,7.012491914300058
qty,7.012491914300058
theriot,7.012491914300058
qualcomm,7.012491914300058
quantify,7.012491914300058
quantities,7.012491914300058
themsevles,7.012491914300058
quarterly,7.012491914300058
theirs,7.012491914300058
questionable,7.012491914300058
terrbly,7.012491914300058
province,7.012491914300058
tmurphy,7.012491914300058
procopioj,7.012491914300058
procuring,7.012491914300058
tremendously,7.012491914300058
trefz,7.012491914300058
trees,7.012491914300058
treated,7.012491914300058
trding,7.012491914300058
travis,7.012491914300058
travelocity,7.012491914300058
transparent,7.012491914300058
transparency,7.012491914300058
transmits,7.012491914300058
translated,7.012491914300058
transition,7.012491914300058
productivity,7.012491914300058
transferring,7.012491914300058
transenergy,7.012491914300058
transco,7.012491914300058
professor,7.012491914300058
proffitt,7.012491914300058
transcanada,7.012491914300058
transactional,7.012491914300058
profitability,7.012491914300058
transacted,7.012491914300058
profited,7.012491914300058
profiteers,7.012491914300058
trans,7.012491914300058
proforma,7.012491914300058
trainer,7.012491914300058
procopio,7.012491914300058
tragic,7.012491914300058
processors,7.012491914300058
trendler,7.012491914300058
printout,7.012491914300058
tucker,7.012491914300058
trw,7.012491914300058
prison,7.012491914300058
trusted,7.012491914300058
privileged,7.012491914300058
trunkline,7.012491914300058
trunk,7.012491914300058
truly,7.012491914300058
prnews,7.012491914300058
prnewswire,7.012491914300058
pro,7.012491914300058
trucks,7.012491914300058
trucking,7.012491914300058
probabilities,7.012491914300058
trr,7.012491914300058
troy,7.012491914300058
probable,7.012491914300058
proble,7.012491914300058
troughing,7.012491914300058
trough,7.012491914300058
troubled,7.012491914300058
tropical,7.012491914300058
tripp,7.012491914300058
trinitywallstreet,7.012491914300058
trillion,7.012491914300058
trial,7.012491914300058
trey,7.012491914300058
processes,7.012491914300058
trending,7.012491914300058
providing,7.012491914300058
programmed,7.012491914300058
traffic,7.012491914300058
toss,7.012491914300058
toshiba,7.012491914300058
proportionally,7.012491914300058
torrey,7.012491914300058
propose,7.012491914300058
torres,7.012491914300058
torn,7.012491914300058
tor,7.012491914300058
tools,7.012491914300058
tonyp,7.012491914300058
prorated,7.012491914300058
pros,7.012491914300058
prosecution,7.012491914300058
tonnes,7.012491914300058
prospect,7.012491914300058
tonks,7.012491914300058
prosper,7.012491914300058
tongo,7.012491914300058
ton,7.012491914300058
prosser,7.012491914300058
protecting,7.012491914300058
protection,7.012491914300058
protocol,7.012491914300058
tommy,7.012491914300058
protracted,7.012491914300058
provi,7.012491914300058
toim,7.012491914300058
provider,7.012491914300058
tnsk,7.012491914300058
propective,7.012491914300058
trafigura,7.012491914300058
propane,7.012491914300058
totaled,7.012491914300058
tradition,7.012491914300058
prohibit,7.012491914300058
trademup,7.012491914300058
tradeable,7.012491914300058
tradable,7.012491914300058
proliferation,7.012491914300058
tracked,7.012491914300058
tracey,7.012491914300058
tra,7.012491914300058
promises,7.012491914300058
toyko,7.012491914300058
townsend,7.012491914300058
toward,7.012491914300058
promising,7.012491914300058
promote,7.012491914300058
promoters,7.012491914300058
promoting,7.012491914300058
tout,7.012491914300058
promotion,7.012491914300058
tousignant,7.012491914300058
promotional,7.012491914300058
tourney,7.012491914300058
touradji,7.012491914300058
tougher,7.012491914300058
tou,7.012491914300058
totf,7.012491914300058
proocessing,7.012491914300058
totallogistic,7.012491914300058
totalfinaelf,7.012491914300058
tossed,7.012491914300058
principles,7.012491914300058
termination,7.012491914300058
terminal,7.012491914300058
surles,7.012491914300058
reestablishes,7.012491914300058
surging,7.012491914300058
supriingly,7.012491914300058
refco,7.012491914300058
referencing,7.012491914300058
referral,7.012491914300058
referred,7.012491914300058
referring,7.012491914300058
refers,7.012491914300058
supporter,7.012491914300058
supportability,7.012491914300058
supplemental,7.012491914300058
refineries,7.012491914300058
refinery,7.012491914300058
supplement,7.012491914300058
supervisory,7.012491914300058
supertraders,7.012491914300058
reflecting,7.012491914300058
reflection,7.012491914300058
reflects,7.012491914300058
supertrader,7.012491914300058
superiors,7.012491914300058
reformatted,7.012491914300058
refrain,7.012491914300058
superhighway,7.012491914300058
sunrise,7.012491914300058
refrigerator,7.012491914300058
refuse,7.012491914300058
surpirsed,7.012491914300058
sunita,7.012491914300058
surprises,7.012491914300058
reed,7.012491914300058
recovering,7.012491914300058
sweet,7.012491914300058
recreational,7.012491914300058
recruit,7.012491914300058
recruiter,7.012491914300058
swecofab,7.012491914300058
sweat,7.012491914300058
recverse,7.012491914300058
swbij,7.012491914300058
swayed,7.012491914300058
sway,7.012491914300058
swapping,7.012491914300058
redesign,7.012491914300058
swanky,7.012491914300058
swallow,7.012491914300058
svc,7.012491914300058
redesigned,7.012491914300058
sutton,7.012491914300058
sustained,7.012491914300058
redistribute,7.012491914300058
sussex,7.012491914300058
susprised,7.012491914300058
redskins,7.012491914300058
suspension,7.012491914300058
reduces,7.012491914300058
suspend,7.012491914300058
susceptible,7.012491914300058
reduction,7.012491914300058
surveillance,7.012491914300058
surprisingly,7.012491914300058
recoverable,7.012491914300058
refused,7.012491914300058
regain,7.012491914300058
subsequently,7.012491914300058
subsection,7.012491914300058
reimbursed,7.012491914300058
subscription,7.012491914300058
reimbursement,7.012491914300058
reinvent,7.012491914300058
reinvented,7.012491914300058
reinventing,7.012491914300058
subscribe,7.012491914300058
submitted,7.012491914300058
reiterate,7.012491914300058
subjects,7.012491914300058
subjective,7.012491914300058
suarez,7.012491914300058
rejected,7.012491914300058
rejecting,7.012491914300058
rejection,7.012491914300058
stumbling,7.012491914300058
relation,7.012491914300058
study,7.012491914300058
stuck,7.012491914300058
stshouston,7.012491914300058
struggling,7.012491914300058
struggled,7.012491914300058
strucutured,7.012491914300058
relaxed,7.012491914300058
strongest,7.012491914300058
stronger,7.012491914300058
stroking,7.012491914300058
subset,7.012491914300058
reg,7.012491914300058
rei,7.012491914300058
regulators,7.012491914300058
regains,7.012491914300058
sund,7.012491914300058
summon,7.012491914300058
regarded,7.012491914300058
summarize,7.012491914300058
summaries,7.012491914300058
sum01,7.012491914300058
sum,7.012491914300058
sulphur,7.012491914300058
sulliacd,7.012491914300058
regds,7.012491914300058
sulige,7.012491914300058
sulfur,7.012491914300058
regency,7.012491914300058
sul,7.012491914300058
regis,7.012491914300058
suites,7.012491914300058
suitable,7.012491914300058
suicide,7.012491914300058
suggestion,7.012491914300058
regress,7.012491914300058
regression,7.012491914300058
suffer,7.012491914300058
regroup,7.012491914300058
sud,7.012491914300058
sucked,7.012491914300058
suck,7.012491914300058
succeeding,7.012491914300058
substantiate,7.012491914300058
regus,7.012491914300058
terminate,7.012491914300058
swerzbin2,7.012491914300058
recottajt,7.012491914300058
ranks,7.012491914300058
rapid,7.012491914300058
telephonic,7.012491914300058
rapidly,7.012491914300058
rappaport,7.012491914300058
rapport,7.012491914300058
rarely,7.012491914300058
ratchets,7.012491914300058
teeth,7.012491914300058
ratification,7.012491914300058
ratio,7.012491914300058
rationale,7.012491914300058
teams,7.012491914300058
ratliff,7.012491914300058
ravens,7.012491914300058
teammates,7.012491914300058
ravi,7.012491914300058
ray,7.012491914300058
rayjdunn,7.012491914300058
tdbank,7.012491914300058
rbrown5658,7.012491914300058
rc,7.012491914300058
tbtu,7.012491914300058
rdennis,7.012491914300058
tbd,7.012491914300058
taxpayers,7.012491914300058
taxes,7.012491914300058
taxed,7.012491914300058
tatar,7.012491914300058
ranking,7.012491914300058
taste,7.012491914300058
ranjeet,7.012491914300058
ranging,7.012491914300058
rahim_baig,7.012491914300058
terelajg,7.012491914300058
terela,7.012491914300058
rai,7.012491914300058
railway,7.012491914300058
tentatively,7.012491914300058
raining,7.012491914300058
rainy,7.012491914300058
tenors,7.012491914300058
tennessee,7.012491914300058
tenn,7.012491914300058
tended,7.012491914300058
tenant,7.012491914300058
ten,7.012491914300058
temporaries,7.012491914300058
template,7.012491914300058
ram,7.012491914300058
ramgolam,7.012491914300058
ramirez,7.012491914300058
rams,7.012491914300058
temperatures,7.012491914300058
temp,7.012491914300058
telops,7.012491914300058
randy,7.012491914300058
randy_evans,7.012491914300058
tells,7.012491914300058
television,7.012491914300058
televised,7.012491914300058
ranges,7.012491914300058
rangle,7.012491914300058
recounted,7.012491914300058
tasked,7.012491914300058
reaching,7.012491914300058
tailor,7.012491914300058
tailgate,7.012491914300058
tail,7.012491914300058
tai,7.012491914300058
taffy,7.012491914300058
tabs,7.012491914300058
tabloid,7.012491914300058
tables,7.012491914300058
recieve,7.012491914300058
recieved,7.012491914300058
t0,7.012491914300058
recipients,7.012491914300058
systematic,7.012491914300058
recited,7.012491914300058
synopses,7.012491914300058
sympathy,7.012491914300058
symms,7.012491914300058
symbols,7.012491914300058
sylvia,7.012491914300058
recognize,7.012491914300058
sylvester,7.012491914300058
recommendation,7.012491914300058
sydney,7.012491914300058
swoon,7.012491914300058
switchers,7.012491914300058
reconfirm,7.012491914300058
swisscom,7.012491914300058
swiss,7.012491914300058
recotta,7.012491914300058
receipts,7.012491914300058
task,7.012491914300058
talent,7.012491914300058
recasts,7.012491914300058
reacted,7.012491914300058
tarim,7.012491914300058
tarif,7.012491914300058
targeting,7.012491914300058
targeted,7.012491914300058
tapti,7.012491914300058
taping,7.012491914300058
tape,7.012491914300058
tanked,7.012491914300058
tandem,7.012491914300058
realization,7.012491914300058
tan,7.012491914300058
tamu,7.012491914300058
realizes,7.012491914300058
realizing,7.012491914300058
tampa,7.012491914300058
reapd1,7.012491914300058
tammie,7.012491914300058
tammi,7.012491914300058
tally,7.012491914300058
reasonably,7.012491914300058
talley,7.012491914300058
rebook,7.012491914300058
tall,7.012491914300058
rebooked,7.012491914300058
rebuttal,7.012491914300058
recalculate,7.012491914300058
recalculated,7.012491914300058
recall,7.012491914300058
receieved,7.012491914300058
pushkar,7.012491914300058
intent,7.012491914300058
oversaw,7.012491914300058
cheney,7.012491914300058
chenen,7.012491914300058
cheese,7.012491914300058
cheering,7.012491914300058
checkout,7.012491914300058
checked,7.012491914300058
checkbook,7.012491914300058
chavez,7.012491914300058
chatting,7.012491914300058
chasing,7.012491914300058
cherry,7.012491914300058
chase,7.012491914300058
charlie,7.012491914300058
charlene,7.012491914300058
charged,7.012491914300058
charania,7.012491914300058
characteres,7.012491914300058
chao,7.012491914300058
chantelle,7.012491914300058
channels,7.012491914300058
changeover,7.012491914300058
chaney,7.012491914300058
chartered,7.012491914300058
chetan,7.012491914300058
chic,7.012491914300058
chick,7.012491914300058
cicumstances,7.012491914300058
cichosz,7.012491914300058
chunk,7.012491914300058
chuck,7.012491914300058
chrystler,7.012491914300058
chronicle,7.012491914300058
christensenshare,7.012491914300058
christensen,7.012491914300058
chowdrya,7.012491914300058
chore,7.012491914300058
chopped,7.012491914300058
chopfest,7.012491914300058
choosing,7.012491914300058
chooses,7.012491914300058
choi,7.012491914300058
choate,7.012491914300058
chip,7.012491914300058
chioce,7.012491914300058
ching,7.012491914300058
china,7.012491914300058
chili,7.012491914300058
chile,7.012491914300058
chiefs,7.012491914300058
chancy,7.012491914300058
chances,7.012491914300058
champint,7.012491914300058
chalets,7.012491914300058
ccmail,7.012491914300058
cclerk,7.012491914300058
cclark5,7.012491914300058
ccim,7.012491914300058
caxton,7.012491914300058
cautionary,7.012491914300058
causing,7.012491914300058
causes,7.012491914300058
cathy,7.012491914300058
catholic,7.012491914300058
catherine,7.012491914300058
catdaddy,7.012491914300058
catalogs,7.012491914300058
catalog,7.012491914300058
castle,7.012491914300058
castigated,7.012491914300058
cass,7.012491914300058
casinos,7.012491914300058
casino,7.012491914300058
cases,7.012491914300058
