,tf_idf_weights
rexrode,5.930870325627393
trail,5.930870325627393
reynolds,5.930870325627393
rgrube,5.930870325627393
traffic,5.930870325627393
rhart,5.930870325627393
rhowe,5.930870325627393
rhsu,5.930870325627393
16626707,5.930870325627393
reviews,5.930870325627393
riskpublications,5.930870325627393
1075845518860,5.930870325627393
researchers,5.930870325627393
18544571,5.930870325627393
smlindley,5.930870325627393
18428408,5.930870325627393
1075845520588,5.930870325627393
1075840102133,5.930870325627393
18420483,5.930870325627393
1075845520642,5.930870325627393
relatives,5.930870325627393
1075845518928,5.930870325627393
1075840102156,5.930870325627393
released,5.930870325627393
releasing,5.930870325627393
suites,5.930870325627393
relevance,5.930870325627393
1075845520665,5.930870325627393
truth,5.930870325627393
smida,5.930870325627393
relia,5.930870325627393
184,5.930870325627393
smarnoy,5.930870325627393
relied,5.930870325627393
trustee,5.930870325627393
trusted,5.930870325627393
trust,5.930870325627393
relihan,5.930870325627393
reluctantly,5.930870325627393
truly,5.930870325627393
1075845520565,5.930870325627393
smaller,5.930870325627393
ts,5.930870325627393
relating,5.930870325627393
tully,5.930870325627393
regardless,5.930870325627393
18th,5.930870325627393
regency,5.930870325627393
1075840102065,5.930870325627393
18951294,5.930870325627393
1075840102087,5.930870325627393
regions,5.930870325627393
1075840102110,5.930870325627393
soares,5.930870325627393
registering,5.930870325627393
tucker,5.930870325627393
18861534,5.930870325627393
regret,5.930870325627393
18727142,5.930870325627393
regularly,5.930870325627393
1075845520542,5.930870325627393
regulatory,5.930870325627393
rehab,5.930870325627393
reid,5.930870325627393
1872,5.930870325627393
smurphy,5.930870325627393
reinventing,5.930870325627393
reinvest,5.930870325627393
reiterated,5.930870325627393
1075845518951,5.930870325627393
tsc,5.930870325627393
18550934,5.930870325627393
18324508,5.930870325627393
trouble,5.930870325627393
remi,5.930870325627393
1075845518904,5.930870325627393
slds,5.930870325627393
slc1856,5.930870325627393
represented,5.930870325627393
representing,5.930870325627393
represents,5.930870325627393
reprieve,5.930870325627393
reproduction,5.930870325627393
reps,5.930870325627393
reputable,5.930870325627393
1075840102206,5.930870325627393
reputation,5.930870325627393
tremendously,5.930870325627393
1075845518882,5.930870325627393
17702568,5.930870325627393
slainte,5.930870325627393
tremendous,5.930870325627393
177,5.930870325627393
17505903,5.930870325627393
slackers,5.930870325627393
requires,5.930870325627393
reroute,5.930870325627393
rerouting,5.930870325627393
skywalk,5.930870325627393
rescheduled,5.930870325627393
summit,5.930870325627393
treated,5.930870325627393
sul,5.930870325627393
repository,5.930870325627393
reposition,5.930870325627393
17845671,5.930870325627393
troops,5.930870325627393
18295343,5.930870325627393
1075845520689,5.930870325627393
troach,5.930870325627393
slowing,5.930870325627393
remiss,5.930870325627393
trizechahn,5.930870325627393
slowed,5.930870325627393
trish3kids,5.930870325627393
1075840102178,5.930870325627393
rendered,5.930870325627393
trillion,5.930870325627393
renee,5.930870325627393
summits,5.930870325627393
renewable,5.930870325627393
triley,5.930870325627393
triggering,5.930870325627393
repeats,5.930870325627393
18144972,5.930870325627393
18075465,5.930870325627393
17914465,5.930870325627393
1075845520713,5.930870325627393
tridium,5.930870325627393
reported,5.930870325627393
reporter,5.930870325627393
trice,5.930870325627393
reporting,5.930870325627393
slides,5.930870325627393
renowned,5.930870325627393
morale,5.930870325627393
5365,5.930870325627393
moorer,5.930870325627393
dsewell,5.930870325627393
dsander3,5.930870325627393
ds,5.930870325627393
drywall,5.930870325627393
dropped,5.930870325627393
dro,5.930870325627393
driving,5.930870325627393
dsmorris,5.930870325627393
driven,5.930870325627393
dries,5.930870325627393
driddle,5.930870325627393
dreyfus,5.930870325627393
drew_fossum,5.930870325627393
dressed,5.930870325627393
dreck,5.930870325627393
dream,5.930870325627393
announces,5.930870325627393
draws,5.930870325627393
dt,5.930870325627393
dthames,5.930870325627393
anna,5.930870325627393
e_cure,5.930870325627393
dyuan,5.930870325627393
dwindle,5.930870325627393
dvoorhe,5.930870325627393
dutt,5.930870325627393
duran,5.930870325627393
dterlip,5.930870325627393
dupree,5.930870325627393
duke,5.930870325627393
duffey,5.930870325627393
annette,5.930870325627393
ducati,5.930870325627393
dublin,5.930870325627393
dubin,5.930870325627393
dtran,5.930870325627393
duped,5.930870325627393
drama,5.930870325627393
announcing,5.930870325627393
dprofir,5.930870325627393
dollars,5.930870325627393
dole,5.930870325627393
anyway,5.930870325627393
ap,5.930870325627393
apartment,5.930870325627393
aperkin,5.930870325627393
dnguyen,5.930870325627393
domestic,5.930870325627393
dmu,5.930870325627393
dmarye,5.930870325627393
dmartin,5.930870325627393
dmalone,5.930870325627393
dlynch,5.930870325627393
dlong,5.930870325627393
dkhandke,5.930870325627393
dkhamap,5.930870325627393
dmathe2,5.930870325627393
anuj,5.930870325627393
donation,5.930870325627393
donations,5.930870325627393
dparque,5.930870325627393
dozen,5.930870325627393
doyle,5.930870325627393
download,5.930870325627393
answered,5.930870325627393
dougs,5.930870325627393
doubt,5.930870325627393
answering,5.930870325627393
dorsett,5.930870325627393
anthony_duenner,5.930870325627393
dorina,5.930870325627393
donville,5.930870325627393
donotemail,5.930870325627393
donna,5.930870325627393
donn,5.930870325627393
donfogel,5.930870325627393
antonio,5.930870325627393
eager,5.930870325627393
dix,5.930870325627393
eallward,5.930870325627393
angiodynamics,5.930870325627393
elektrobolt,5.930870325627393
electr,5.930870325627393
elected,5.930870325627393
el,5.930870325627393
eisner,5.930870325627393
eight,5.930870325627393
eichmann,5.930870325627393
eleven,5.930870325627393
ei,5.930870325627393
amundi,5.930870325627393
ehowley,5.930870325627393
ehokmar,5.930870325627393
anahman,5.930870325627393
ehamb,5.930870325627393
egroups,5.930870325627393
egore,5.930870325627393
ehud,5.930870325627393
egant,5.930870325627393
eleydic,5.930870325627393
elio,5.930870325627393
employed,5.930870325627393
emphasize,5.930870325627393
emilio,5.930870325627393
emelvin,5.930870325627393
emccart,5.930870325627393
embedded,5.930870325627393
emason,5.930870325627393
eliminate,5.930870325627393
emarketplaces,5.930870325627393
elzie,5.930870325627393
amiller,5.930870325627393
elsewhere,5.930870325627393
amita,5.930870325627393
elrodpdx,5.930870325627393
ellison,5.930870325627393
elliot,5.930870325627393
amiles,5.930870325627393
efraser,5.930870325627393
efficiently,5.930870325627393
effectively,5.930870325627393
ebetzer,5.930870325627393
ebess,5.930870325627393
ebass,5.930870325627393
eb50m,5.930870325627393
eb5008,5.930870325627393
eb2414,5.930870325627393
eb1864c,5.930870325627393
angel,5.930870325627393
eb,5.930870325627393
eastern,5.930870325627393
easier,5.930870325627393
earthquake,5.930870325627393
earthlink,5.930870325627393
earning,5.930870325627393
earned,5.930870325627393
angie,5.930870325627393
easy,5.930870325627393
ecc,5.930870325627393
echols,5.930870325627393
eci,5.930870325627393
effect,5.930870325627393
eeverett,5.930870325627393
ancap,5.930870325627393
andersen,5.930870325627393
edt,5.930870325627393
editing,5.930870325627393
edit,5.930870325627393
edial800,5.930870325627393
edial,5.930870325627393
edi,5.930870325627393
edge,5.930870325627393
edf,5.930870325627393
andrews,5.930870325627393
ecross2,5.930870325627393
ane,5.930870325627393
econfiguration,5.930870325627393
ecoats,5.930870325627393
earl,5.930870325627393
divided,5.930870325627393
divest,5.930870325627393
div,5.930870325627393
demonstrate,5.930870325627393
arnold,5.930870325627393
deluca,5.930870325627393
delpapabud,5.930870325627393
delpapa,5.930870325627393
delivers,5.930870325627393
delivered,5.930870325627393
demonstration,5.930870325627393
deliverables,5.930870325627393
aroman,5.930870325627393
deleted,5.930870325627393
delegate,5.930870325627393
delays,5.930870325627393
arora,5.930870325627393
arquella,5.930870325627393
deisenroth,5.930870325627393
deliverable,5.930870325627393
deiching,5.930870325627393
denka,5.930870325627393
dent,5.930870325627393
described,5.930870325627393
arise,5.930870325627393
desai,5.930870325627393
dervis,5.930870325627393
armogida,5.930870325627393
dernehl,5.930870325627393
derivatives,5.930870325627393
denny,5.930870325627393
deresky,5.930870325627393
deregulation,5.930870325627393
deregulated,5.930870325627393
dera,5.930870325627393
depram,5.930870325627393
dependant,5.930870325627393
departure,5.930870325627393
depart,5.930870325627393
derek_mo,5.930870325627393
definite,5.930870325627393
deffner,5.930870325627393
defended,5.930870325627393
ddye2,5.930870325627393
ddresults,5.930870325627393
ddrakes,5.930870325627393
ddelain2,5.930870325627393
ddale,5.930870325627393
dconnal,5.930870325627393
dcmorris,5.930870325627393
arusha,5.930870325627393
dchang,5.930870325627393
dcarnei,5.930870325627393
dbunnell,5.930870325627393
dbuchana,5.930870325627393
dbrown4,5.930870325627393
dboyce,5.930870325627393
db,5.930870325627393
asait,5.930870325627393
dcase,5.930870325627393
dealing,5.930870325627393
deals,5.930870325627393
dean,5.930870325627393
arriaga,5.930870325627393
dees,5.930870325627393
arrived,5.930870325627393
decrease,5.930870325627393
declines,5.930870325627393
declined,5.930870325627393
decisive,5.930870325627393
decisions,5.930870325627393
arrun,5.930870325627393
decides,5.930870325627393
debris,5.930870325627393
debrief,5.930870325627393
articleid,5.930870325627393
deboisblanc,5.930870325627393
deb,5.930870325627393
deaths,5.930870325627393
artie,5.930870325627393
description,5.930870325627393
descriptive,5.930870325627393
descussed,5.930870325627393
deserved,5.930870325627393
directory,5.930870325627393
directorships,5.930870325627393
directorship,5.930870325627393
applying,5.930870325627393
appologies,5.930870325627393
appreciation,5.930870325627393
dinh,5.930870325627393
dirk,5.930870325627393
dillehay,5.930870325627393
dilg,5.930870325627393
different,5.930870325627393
approached,5.930870325627393
approvals,5.930870325627393
approve,5.930870325627393
dictate,5.930870325627393
approves,5.930870325627393
diligence,5.930870325627393
disability,5.930870325627393
disagree,5.930870325627393
disappointing,5.930870325627393
distribute,5.930870325627393
distinguishes,5.930870325627393
distance,5.930870325627393
apology,5.930870325627393
apparent,5.930870325627393
display,5.930870325627393
dispatching,5.930870325627393
disparate,5.930870325627393
disney,5.930870325627393
appealing,5.930870325627393
discussant,5.930870325627393
applied,5.930870325627393
discretionary,5.930870325627393
discovered,5.930870325627393
discourse,5.930870325627393
discontinue,5.930870325627393
disclaimer,5.930870325627393
dianna,5.930870325627393
amex,5.930870325627393
diann,5.930870325627393
diana,5.930870325627393
ard,5.930870325627393
aredric,5.930870325627393
destination,5.930870325627393
despite,5.930870325627393
desouza,5.930870325627393
desmond,5.930870325627393
desktop,5.930870325627393
architect,5.930870325627393
desired,5.930870325627393
designing,5.930870325627393
designers,5.930870325627393
arends,5.930870325627393
designation,5.930870325627393
ariba,5.930870325627393
design,5.930870325627393
deserves,5.930870325627393
desirable,5.930870325627393
arap,5.930870325627393
arange,5.930870325627393
determining,5.930870325627393
diamond,5.930870325627393
dhernan2,5.930870325627393
dharvey2,5.930870325627393
dgorte,5.930870325627393
dganc,5.930870325627393
dfullert,5.930870325627393
dfontan,5.930870325627393
dfeather,5.930870325627393
dewolffboberg,5.930870325627393
dewolff,5.930870325627393
devrim,5.930870325627393
approx,5.930870325627393
appt,5.930870325627393
apqc,5.930870325627393
aqua,5.930870325627393
devaluation,5.930870325627393
deutsche,5.930870325627393
diane,5.930870325627393
dayne,5.930870325627393
employer,5.930870325627393
empowering,5.930870325627393
firstconf,5.930870325627393
ahoxha1,5.930870325627393
ahoy,5.930870325627393
aid,5.930870325627393
fired,5.930870325627393
aimed,5.930870325627393
finances,5.930870325627393
fishing,5.930870325627393
finalize,5.930870325627393
airfreight,5.930870325627393
fills,5.930870325627393
airgreight,5.930870325627393
airline,5.930870325627393
figured,5.930870325627393
figure,5.930870325627393
fighting,5.930870325627393
finalists,5.930870325627393
airport,5.930870325627393
fit,5.930870325627393
ahernan6,5.930870325627393
flores,5.930870325627393
agupta2,5.930870325627393
flkester,5.930870325627393
flexible,5.930870325627393
flexibility,5.930870325627393
flexable,5.930870325627393
ahamby,5.930870325627393
fitz,5.930870325627393
fleisher,5.930870325627393
flavia,5.930870325627393
flat,5.930870325627393
flash,5.930870325627393
flalji,5.930870325627393
fl,5.930870325627393
fkarbar,5.930870325627393
fitzpatrick,5.930870325627393
fledgling,5.930870325627393
fidelity,5.930870325627393
fiber,5.930870325627393
ajackso5,5.930870325627393
featured,5.930870325627393
fcpa,5.930870325627393
fcohaga,5.930870325627393
fcasamento,5.930870325627393
fbunjam,5.930870325627393
akinpal,5.930870325627393
favorite,5.930870325627393
akin,5.930870325627393
father,5.930870325627393
fash,5.930870325627393
farm,5.930870325627393
farewell,5.930870325627393
akorioth,5.930870325627393
fantastic,5.930870325627393
families,5.930870325627393
familiar,5.930870325627393
akollar,5.930870325627393
akhoja,5.930870325627393
fed,5.930870325627393
federation,5.930870325627393
fgarcia,5.930870325627393
ffarhan,5.930870325627393
ajain4,5.930870325627393
festivities,5.930870325627393
ferrell,5.930870325627393
fernando,5.930870325627393
fenstad,5.930870325627393
fempartners,5.930870325627393
ajanna,5.930870325627393
felipers,5.930870325627393
felipe,5.930870325627393
feliciag,5.930870325627393
fees,5.930870325627393
ajon,5.930870325627393
ajunto,5.930870325627393
fedex,5.930870325627393
federico,5.930870325627393
flowers,5.930870325627393
alamo,5.930870325627393
fly,5.930870325627393
fms,5.930870325627393
freetrial,5.930870325627393
freeh,5.930870325627393
advocate,5.930870325627393
aegismtg,5.930870325627393
affiliate,5.930870325627393
frazier,5.930870325627393
franks,5.930870325627393
